Word1,Word2,Word1_Freq,Word2_Freq,Bigram_Freq
fellow,sigh,375,70,1
sigh,pull,70,250,1
village,hospital,69,44,1
russian,core,346,2,1
core,la,2,42,1
la,vraie,42,1,1
home,rapture,469,31,1
road,order,111,367,2
order,peter,367,11,1
avoid,peter,111,11,1
arrive,send,216,591,1
send,bouquet,591,7,1
imagine,ecstasy,284,61,1
ecstasy,gratitude,61,39,1
die,yesterday,426,385,1
yesterday,reproach,385,97,1
reproach,shower,97,19,1
shoulder,course,175,1125,1
course,peter,1125,11,1
peter,chance,11,126,1
arm,meet,291,508,1
ready,meet,327,508,1
brain,convulsion,127,21,1
fever,convulsion,101,21,1
convulsion,month,21,356,1
assure,business,226,320,1
mischief,pure,31,75,1
pure,cussedness,75,1,1
seize,bouquet,202,7,1
happy,man,208,2546,1
successful,life,13,1043,1
totski,end,110,622,1
totski,tale,110,46,1
end,tale,622,46,1
dignity,characterize,121,3,1
characterize,commencement,3,2,1
commencement,nastasia,2,417,1
commencement,philipovna,2,251,1
philipovna,eye,251,1211,1
unmistakable,way,34,1198,1
time,totski,2625,110,1
totski,finish,110,185,1
totski,story,110,386,1
story,present,386,405,1
present,watch,405,300,1
right,totski,927,110,1
dull,game,37,88,1
philipovna,turn,251,1279,2
turn,muishkin,1279,129,1
old,totski,1356,110,1
friend,totski,606,110,1
totski,epanchin,110,204,1
epanchin,wish,204,368,1
general,dumb,935,30,1
dumb,present,30,405,1
present,start,405,214,2
present,listen,405,702,1
start,listen,214,702,1
listen,gania,702,378,2
gania,sit,378,1134,1
gania,root,378,36,1
sit,root,1134,36,1
root,chair,36,362,1
chair,marry,362,368,1
silence,prince,305,1984,2
great,weight,1202,21,1
great,seem,1202,1349,1
weight,lie,21,568,1
seem,lie,1349,568,1
lie,breast,568,72,1
breast,suffocate,72,5,1
last,draw,1586,258,1
breath,effort,111,97,1
prince,decision,1984,76,2
end,matter,622,609,2
philipovna,cry,251,1704,2
cry,totski,1704,110,1
voice,nastasia,588,417,1
general,persuasive,935,1,1
persuasive,tone,1,196,1
tone,everyone,196,177,1
everyone,room,177,1129,2
room,fidget,1129,13,1
continue,gaze,234,289,3
gaze,apparent,289,48,1
apparent,astonishment,48,67,1
recollect,nastasia,61,417,1
recollect,philipovna,61,251,1
philipovna,stammer,251,25,1
stammer,totski,25,110,1
confuse,bewilder,44,34,1
matter,honour,609,216,1
whole,hang,889,156,1
earth,prince,241,1984,2
deuce,prince,5,1984,1
wrath,longer,43,89,1
man,endow,2546,7,1
endow,truthfulness,7,5,1
real,truthfulness,215,5,1
real,spirit,215,146,1
truthfulness,spirit,5,146,1
thank,nastasia,158,417,1
thank,philipovna,158,251,1
gania,pale,378,238,1
plain,duty,48,150,1
duty,course,150,1125,1
imply,prince,13,1984,1
totski,forget,110,458,1
free,nothing,142,1567,1
month,captivity,356,1,1
anybody,tomorrow,29,87,1
tomorrow,start,87,214,1
start,today,214,80,1
afresh,today,8,80,1
free,agent,142,15,2
pleasant,gathering,56,21,1
little,gathering,1465,21,1
social,lady,56,681,1
gathering,lady,21,681,1
depart,nastasia,62,417,1
philipovna,philipovna,251,251,2
mouth,present,93,405,1
excitement,surround,159,48,1
wild,sentence,93,88,1
sentence,felt,88,657,1
tail,matter,43,609,2
furious,ring,43,107,1
great,knock,1202,137,1
startle,company,24,150,1
company,gania,150,378,1
house,afternoon,888,37,1
afternoon,ah,37,312,1
ah,ah,312,312,1
twelve,cry,82,1704,1
philipovna,sit,251,1134,1
gentleman,beg,637,317,2
beg,something,317,1444,1
strange,play,548,288,1
lip,sit,260,1134,1
watch,door,300,750,1
door,fever,750,101,1
fever,impatience,101,88,1
impatience,rogojin,88,394,1
rouble,doubt,543,343,1
mutter,ptitsin,297,93,1
xv,katia,2,14,1
whole,collection,889,13,1
tipsy,want,15,1315,1
right,katia,927,14,1
offend,gentleman,92,637,1
guest,presence,136,125,1
sorry,ask,174,1621,1
stay,witness,341,184,1
witness,climax,184,10,1
guest,glance,136,252,1
annoy,bewilder,64,34,1
bewilder,episode,34,33,1
little,insane,1465,37,1
short,insane,273,37,1
likely,feel,163,533,1
silent,beauty,291,124,1
german,beauty,111,124,1
acquaintance,invite,135,123,1
exhibit,guest,13,136,1
valuable,picture,21,115,1
picture,vase,115,15,1
vase,statue,15,8,1
statue,firescreen,8,1,1
friend,ferdishenko,606,95,1
much,home,1227,469,1
home,fish,469,36,1
fish,sea,36,18,1
sea,gania,18,378,1
recover,amazement,70,85,1
chain,pillory,32,1,1
old,professor,1356,32,1
notice,agitate,475,52,1
agitate,mistress,52,64,1
friend,seem,606,1349,2
tremble,fright,247,36,1
die,nastasia,426,417,1
granddaughter,afanasy,3,34,1
granddaughter,ivanovitch,3,82,1
afanasy,dislike,34,70,1
ivanovitch,dislike,82,70,1
spite,mad,337,199,1
mad,turn,199,1279,1
mad,thing,199,1295,1
lip,nastasia,260,417,1
lip,puzzle,260,21,1
nastasia,puzzle,417,21,1
explanation,resolve,155,60,1
attitude,silent,47,291,1
attitude,spectator,47,23,1
silent,spectator,291,23,1
suit,dignity,46,121,1
dignity,epanchin,121,204,1
epanchin,determine,204,74,2
determine,depart,74,62,1
annoy,manner,64,155,1
gift,return,38,331,1
influence,passion,109,94,1
passion,place,94,704,1
level,ptitsin,36,93,1
ptitsin,ferdishenko,93,95,1
duty,return,150,331,1
social,rank,56,71,1
social,official,56,113,1
rank,official,71,113,1
rank,importance,71,70,1
official,importance,113,70,1
show,conviction,660,132,1
rogojin,companion,394,55,1
companion,nastasia,55,417,1
foreseen,unpleasantness,15,18,1
unpleasantness,win,18,639,1
win,insist,639,134,1
visit,flatter,290,30,1
flatter,attention,30,145,1
excuse,nastasia,195,417,1
philipovna,interrupt,251,182,1
general,chivalric,935,1,1
chivalric,generosity,1,25,1
afraid,carpet,541,21,1
carpet,ruin,21,138,1
furniture,smash,34,15,1
door,lot,750,159,1
rogojin,announce,394,103,1
announce,ferdishenko,103,95,1
low,totski,182,110,1
voice,totski,588,110,1
mad,mean,199,1062,1
mean,mad,1062,199,1
medical,sense,24,168,1
word,eh,1439,149,1
whisper,afanasy,324,34,1
whisper,ivanovitch,324,82,1
afanasy,slyly,34,11,1
ivanovitch,slyly,82,11,1
visit,gania,290,378,1
gania,home,378,469,2
home,rogojin,469,394,1
rogojin,follower,394,13,4
follower,increase,13,70,1
new,recruit,511,7,1
recruit,dissolute,7,5,1
dissolute,man,5,2546,1
hero,ancient,46,38,1
ancient,scandal,38,88,1
laughable,story,4,386,1
laughable,tell,4,2482,1
former,possess,104,69,1
money,drinking,993,35,1
drinking,orgy,35,9,1
orgy,pawn,9,24,1
able,reclaim,217,1,1
rival,gentleman,38,637,1
proud,fist,139,82,1
none,rogojin,104,394,1
pass,nevsky,521,9,1
rank,claim,71,43,1
claim,charity,43,28,1
charity,desire,28,235,1
charity,seem,28,1349,1
desire,seem,235,1349,1
desire,base,235,75,1
seem,base,1349,75,1
day,prosperity,1711,9,1
much,fifteen,1227,142,1
time,rival,2625,38,1
athlete,injure,5,26,1
injure,admission,26,15,1
company,nature,150,225,1
nature,taciturn,225,10,1
bear,glare,205,16,1
diplomatist,try,2,630,1
try,insinuate,630,10,1
much,man,1227,2546,1
man,athlete,2546,5,1
athlete,doubtless,5,28,1
argument,allude,47,17,1
allude,advantage,17,94,1
english,style,35,70,1
english,boxing,35,3,2
style,boxing,70,3,1
boxing,show,3,660,1
show,firm,660,53,1
firm,believer,53,13,1
believer,institution,13,33,1
western,institution,3,33,1
institution,athlete,33,5,1
athlete,lip,5,260,1
lip,curl,260,18,1
honour,adversary,216,9,1
formal,denial,16,5,1
denial,exhibit,5,13,1
russian,object,346,267,1
enormous,fist,18,82,1
enormous,clench,18,18,1
clench,muscular,18,2,1
muscular,cover,2,153,1
hair,sight,166,144,1
national,attribute,27,25,1
convince,anybody,151,29,1
anybody,word,29,1439,1
none,band,104,21,1
band,drunk,21,203,1
visit,nastasia,290,417,1
nastasia,view,417,164,1
view,day,164,1711,1
prevent,follower,71,13,1
follower,drink,13,329,1
chaotic,day,6,1711,1
day,strange,1711,548,3
strange,day,548,1711,1
wild,condition,93,163,1
resemble,drunkenness,8,18,1
work,agony,382,45,1
agony,anxiety,45,95,1
anxiety,fever,95,101,1
fever,suspense,101,26,1
suspense,lieutenant,26,33,1
lieutenant,work,33,382,1
collect,thousand,47,614,1
terrific,expense,3,57,1
interest,mention,272,176,1
rogojin,walk,394,563,1
rogojin,advance,394,46,2
walk,advance,563,46,1
advance,troop,46,13,1
mingle,timidity,16,11,1
ceremony,elegant,51,14,1
elegant,zaleshoff,14,10,1
irresistible,zaleshoff,27,10,1
party,lead,145,267,1
lead,athlete,267,5,1
show,hostile,660,18,1
show,intention,660,94,1
hostile,intention,18,94,1
intention,nurse,94,45,1
philipovna,march,251,37,1
march,house,37,888,1
march,enemy,37,87,1
enemy,fortress,87,7,1
luxury,room,16,1129,1
room,inspire,1129,15,1
seem,inspire,1349,15,1
kind,respect,278,257,2
unmixed,alarm,4,205,1
experience,choice,62,40,1
choice,furniture,40,34,1
furniture,picture,34,115,1
great,statue,1202,8,1
great,venus,1202,2,1
statue,venus,8,2,1
chief,salon,140,20,1
kind,impudent,278,29,1
kind,curiosity,278,157,1
impudent,curiosity,29,157,1
sight,epanchin,144,204,1
epanchin,guest,204,136,1
guest,cause,136,243,1
stand,ground,1039,189,1
contrive,walk,12,563,1
contrive,side,12,427,1
side,rogojin,427,394,1
understand,importance,1051,70,1
importance,man,70,2546,1
idea,extent,798,34,1
extent,power,34,142,1
moment,lebedeff,1301,375,2
moment,sure,1301,357,1
lebedeff,sure,375,357,1
various,cheer,49,29,1
various,reassure,49,27,1
cheer,article,29,113,1
reassure,article,27,113,1
civil,code,26,4,1
civil,rogojin,26,394,1
code,rogojin,4,394,1
nastasia,stop,417,411,1
stop,grow,411,343,1
short,grow,273,343,2
sheet,stand,40,1039,1
clear,heart,282,897,1
move,stagger,337,22,1
way,collide,1198,4,1
collide,ptitsin,4,93,1
ptitsin,chair,93,362,1
put,dirty,1071,68,1
dirty,foot,68,308,1
foot,lace,308,13,1
lace,skirt,13,18,1
skirt,silent,18,291,1
silent,lady,291,681,1
lady,dress,681,285,3
reach,table,258,520,1
table,place,520,704,1
paper,packet,240,31,2
length,wrap,81,49,1
time,string,2625,16,1
string,place,16,704,1
stand,drooped,1039,1,1
drooped,arm,1,291,1
drooped,head,1,804,1
await,sentence,80,88,1
sentence,costume,88,18,1
new,handkerchief,511,75,1
silk,round,37,493,1
handkerchief,round,75,493,2
handkerchief,neck,75,81,2
neck,bright,81,69,1
huge,pin,49,23,1
enormous,diamond,18,27,1
enormous,ring,18,107,1
ring,dirty,107,68,1
dirty,forefinger,68,5,1
dirty,lebedeff,68,375,1
forefinger,lebedeff,5,375,1
forefinger,stand,5,1039,1
lebedeff,stand,375,1039,4
pace,chief,145,140,1
rest,band,310,21,1
band,wait,21,639,1
unusual,scene,21,179,1
gaze,rogojin,289,394,1
rogojin,indicate,394,24,1
indicate,paper,24,240,1
indicate,packet,24,31,1
thousand,reply,614,313,1
whisper,oh,324,1118,1
room,sofa,1129,258,1
head,point,804,586,1
point,retreat,586,32,1
hint,sit,103,1134,1
feel,braver,533,1,1
feel,proportion,533,21,1
braver,proportion,1,21,1
proportion,distance,21,96,1
distance,nastasia,96,417,1
nastasia,rogojin,417,394,1
rogojin,chair,394,362,1
discern,guest,11,136,1
guest,gania,136,378,1
gania,smile,378,734,2
smile,mutter,734,297,1
gaze,totski,289,110,1
general,apparent,935,48,1
apparent,confusion,48,91,1
little,curiosity,1465,157,1
prince,seat,1984,192,3
prince,beside,1984,231,3
seat,nastasia,192,417,2
seat,philipovna,192,251,1
beside,nastasia,231,417,1
beside,philipovna,231,251,1
account,prince,254,1984,2
prince,presence,1984,125,1
surprising,rogojin,41,394,1
excitement,day,159,1711,1
wink,hour,33,508,1
nastasia,address,417,262,2
philipovna,address,251,262,1
dirty,parcel,68,14,1
parcel,afternoon,14,37,1
afternoon,rogojin,37,394,1
afternoon,yell,37,40,1
rogojin,yell,394,40,1
offer,eighteen,181,31,1
rise,forty,287,87,1
afternoon,gania,37,378,1
pay,mother,324,762,1
mother,visit,762,290,1
visit,future,290,181,1
future,family,181,388,1
face,somebody,1410,54,1
somebody,turn,54,1279,1
spat,brother,23,548,1
brother,gania,548,378,3
face,girl,1410,465,1
interpretation,affair,10,175,1
form,eh,195,149,1
eh,oh,149,1118,1
year,statue,871,8,1
statue,virtue,8,41,1
inaccessible,virtue,2,41,1
way,admirer,1198,6,1
thousand,table,614,520,1
year,innocence,871,26,1
innocence,proud,26,139,1
innocence,virtue,26,41,1
proud,virtue,139,41,1
dare,swear,326,138,6
sledge,wait,13,639,1
wait,carry,639,332,1
rogojin,mistress,394,64,3
tremble,accent,247,10,1
accent,nastasia,10,417,1
nastasia,dear,417,480,1
philipovna,dear,251,480,1
philipovna,soul,251,341,1
soul,cry,341,1704,1
cry,actress,1704,17,1
calm,dear,104,480,2
fellow,spite,375,337,2
money,kick,993,45,1
cross,alexeyevna,272,25,1
alexeyevna,laugh,25,1027,1
laugh,nastasia,1027,417,2
angry,speak,348,1198,2
reproach,gania,97,378,1
indulge,whim,25,9,1
whim,enter,9,276,1
enter,honest,276,106,1
enter,family,276,388,1
honest,family,106,388,1
saw,mother,589,762,2
fuss,gania,37,378,1
gania,afternoon,378,37,1
afternoon,purpose,37,224,1
much,swallow,1227,27,1
swallow,surprise,27,347,1
woman,pearl,1047,18,1
accept,pearl,179,18,1
eve,marriage,24,163,2
marriage,rogojin,163,394,2
sister,bargain,314,21,1
bring,sister,817,314,1
crawl,way,23,1198,1
town,hand,549,1662,1
conviction,h,132,102,1
good,salary,1595,27,1
disgrace,misery,96,45,1
wife,hat,408,217,1
hat,family,217,388,1
murder,anyone,412,277,2
anyone,money,277,993,1
friend,cut,606,174,1
throat,sheep,48,17,2
delicate,speech,38,113,1
speech,oh,113,1118,1
tongue,dreadful,100,98,1
hand,grief,1662,78,1
real,grief,215,78,1
happy,occasion,208,170,1
occasion,alexeyevna,170,25,1
monsieur,aux,26,2,1
aux,sit,2,1134,1
laugh,philipovna,1027,251,1
totski,dignity,110,121,1
particular,think,98,2317,1
countess,money,15,993,1
money,word,993,1439,1
honest,husband,106,198,1
thousand,kick,614,45,1
kick,man,45,2546,1
abominable,business,12,320,1
thought,marry,549,368,1
thought,totski,549,110,1
totski,year,110,871,1
mean,mischief,1062,31,1
mischief,confess,31,228,1
street,accept,297,179,1
accept,rogojin,179,394,1
rogojin,become,394,598,1
become,washerwoman,598,1,1
washerwoman,something,1,1444,1
anything,gania,796,378,1
candid,fellow,26,375,1
candid,nastasia,26,417,1
fellow,nastasia,375,417,1
fellow,philipovna,375,251,1
sit,complaint,1134,25,1
philipovna,round,251,493,1
round,prince,493,1984,1
true,whisper,475,324,1
business,cry,320,1704,1
prince,regard,1984,116,6
continue,regard,234,116,1
regard,nastasia,116,417,2
nastasia,sorrowful,417,11,1
sorrowful,intent,11,20,1
nastasia,turn,417,1279,2
love,rogojin,1234,394,1
honest,nastasia,106,417,1
woman,nastasia,1047,417,4
woman,philipovna,1047,251,3
idea,novel,798,33,1
time,change,2625,330,2
change,dear,330,480,1
prince,world,1984,429,2
marry,need,368,499,1
need,nurse,499,45,2
rise,begin,287,1745,1
timid,tone,48,196,2
man,sure,2546,357,1
sure,truth,357,328,1
nothing,nastasia,1567,417,2
nothing,philipovna,1567,251,1
pass,hell,521,49,1
hell,pure,49,75,1
shame,desire,133,235,1
return,totski,331,110,1
totski,thousand,110,614,1
rouble,declare,543,226,1
line,conduct,129,71,1
person,imitate,382,7,1
imitate,nastasia,7,417,1
imitate,philipovna,7,251,1
man,word,2546,1439,2
last,titter,1586,7,1
word,titter,1439,7,1
titter,hear,7,1132,1
hear,ferdishenko,1132,95,1
ferdishenko,lebedeff,95,375,3
lebedeff,laugh,375,1027,1
general,grunt,935,6,1
grunt,irritation,6,50,1
irritation,ptitsin,50,93,1
ptitsin,totski,93,110,1
totski,restrain,110,98,1
smile,rest,734,310,1
rest,sit,310,1134,1
rich,nastasia,108,417,1
rich,philipovna,108,251,1
timid,quiver,48,69,1
quiver,tone,69,196,1
letter,moscow,544,205,1
large,inheritance,201,27,1
inheritance,letter,27,544,1
prince,pull,1984,250,1
prince,letter,1984,544,4
ptitsin,spoke,93,21,1
letter,salaskin,544,8,1
salaskin,salaskin,8,8,1
eminent,man,10,2546,2
clever,solicitor,145,1,1
hold,letter,550,544,1
general,agitate,935,52,1
heir,anything,8,796,1
present,concentrate,405,20,1
present,attention,405,145,1
attention,ptitsin,145,93,1
ptitsin,read,93,561,1
read,prince,561,1984,1
general,curiosity,935,157,1
curiosity,receive,157,349,1
receive,fillip,349,1,1
new,fillip,511,1,1
new,ferdishenko,511,95,1
fillip,ferdishenko,1,95,1
ferdishenko,sit,95,1134,1
sit,rogojin,1134,394,2
rogojin,fix,394,159,2
rogojin,eye,394,1211,4
agitate,lebedeff,52,375,2
creep,read,33,561,1
read,ptitsin,561,93,1
ptitsin,shoulder,93,175,1
air,naughty,292,15,1
ear,moment,114,1301,2
moment,indiscretion,1301,5,1
indiscretion,xvi,5,2,1
last,fold,1586,34,1
slight,trouble,152,212,1
last,testament,1586,8,2
testament,aunt,8,40,1
general,start,935,214,2
shoot,ptitsin,92,93,1
shoot,explain,92,378,1
ptitsin,explain,93,378,1
benefit,company,53,150,1
prince,aunt,1984,40,2
aunt,die,40,426,1
sister,daughter,314,243,2
daughter,moscow,243,205,1
merchant,paparchin,82,3,1
die,bankrupt,426,2,1
merchant,year,82,871,1
son,die,307,426,1
month,sad,356,47,1
sad,event,47,185,1
event,affect,185,50,1
affect,man,50,2546,1
woman,charity,1047,28,1
live,charity,606,28,1
point,death,586,260,1
death,dropsy,260,2,1
die,set,426,420,1
set,salaskin,420,8,1
salaskin,work,8,382,1
bequeath,fortune,9,92,1
live,switzerland,606,77,1
think,wait,2317,639,1
wait,communication,639,27,1
prince,start,1984,214,7
prince,straight,1984,290,1
straight,salaskin,290,8,1
salaskin,letter,8,544,1
certain,conclude,460,105,1
conclude,ptitsin,105,93,1
conclude,address,105,262,1
ptitsin,address,93,262,1
question,authenticity,897,1,1
authenticity,matter,1,609,1
matter,anything,609,796,2
anything,salaskin,796,8,1
anything,write,796,602,1
salaskin,write,8,602,1
write,regard,602,116,1
regard,right,116,927,1
unquestionable,right,2,927,1
pocket,congratulate,235,25,1
congratulate,prince,25,1984,1
voice,hurrah,588,23,1
rouble,morning,543,497,1
beggar,blurt,52,37,1
general,half,935,387,1
general,senseless,935,53,1
half,amazement,387,85,1
senseless,amazement,53,85,1
seat,embrace,192,85,1
embrace,prince,85,1984,2
rogojin,party,394,145,1
party,retreat,145,32,1
room,creep,1129,33,1
moment,philipovna,1301,251,2
nastasia,forget,417,458,1
philipovna,forget,251,458,1
consciousness,creep,85,33,1
present,prince,405,1984,2
offer,marriage,181,163,1
marriage,situation,163,31,1
totski,shrug,110,37,1
sat,shrug,38,37,1
shoulder,bewilder,175,34,1
throng,table,15,520,1
table,disorder,520,34,1
guest,strange,136,548,1
prince,glare,1984,16,1
seem,reassure,1349,27,1
reflect,smile,117,734,1
alexeyevna,face,25,1410,1
face,burst,1410,159,1
unexpected,climax,101,10,1
gentleman,sit,637,1134,3
sit,congratulate,1134,25,1
ferdishenko,step,95,419,1
step,order,419,367,1
katia,pasha,14,3,2
ask,marry,1621,368,3
cry,number,1704,120,1
number,voice,120,588,1
wine,rogojin,87,394,1
seem,sort,1349,699,1
sort,realization,699,3,1
realization,situation,3,31,1
situation,change,31,330,1
change,rogojin,330,394,1
change,stood,330,52,1
rogojin,stood,394,52,2
rogojin,look,394,2970,5
incredulous,smile,7,734,1
incredulous,screw,7,26,1
smile,screw,734,26,1
screw,side,26,427,1
side,mouth,427,93,1
mouth,prince,93,1984,2
general,muishkin,935,129,1
approach,muishkin,156,129,1
muishkin,pull,129,250,1
coat,sleeve,154,18,1
coat,nastasia,154,417,1
sleeve,nastasia,18,417,1
sleeve,philipovna,18,251,1
nastasia,overheard,417,7,1
philipovna,overheard,251,7,1
philipovna,remark,251,218,1
overheard,remark,7,218,1
remark,burst,218,159,1
prince,win,1984,639,1
insult,afanasy,200,34,1
gain,marry,112,368,1
marry,prince,368,1984,4
idiot,bargain,76,21,1
earnest,rogojin,61,394,1
paper,parcel,240,14,3
rogojin,understood,394,75,1
rogojin,thing,394,1295,1
thing,tend,1295,4,1
painful,expression,72,318,1
hand,groan,1662,41,1
groan,way,41,1198,1
soul,surrender,341,14,1
cry,alexeyevna,1704,25,1
bargain,wife,21,408,1
wife,moujik,408,4,1
moujik,prince,4,1984,1
prince,marry,1984,368,2
drunken,moujik,90,4,1
laughter,louder,148,14,1
become,louder,598,14,1
hear,moujik,1132,4,1
moujik,fellow,4,375,1
fellow,bargain,375,21,1
bargain,bride,21,24,1
reflect,wife,117,408,1
wife,totski,408,110,1
totski,expense,110,57,1
expense,year,57,871,1
deep,emotion,122,65,1
esteem,consent,48,93,1
great,honour,1202,216,5
marriage,laugh,163,1027,1
likely,express,163,205,1
look,funny,2970,51,1
understand,honour,1051,216,1
honour,lie,216,568,1
literal,truth,5,328,1
impossible,life,241,1043,1
ruin,age,138,157,1
age,matter,157,609,1
matter,rogojin,609,394,2
rogojin,bargaining,394,6,1
ardalionovitch,deceive,67,112,1
act,day,191,1711,1
delirious,suffer,60,221,1
delirious,brain,60,127,1
proud,nastasia,139,417,1
proud,philipovna,139,251,1
much,imagine,1227,284,1
guilty,woman,97,1047,1
woman,require,1047,42,1
require,deal,42,250,1
look,nastasia,2970,417,5
saw,portrait,589,66,4
portrait,morning,66,497,1
familiar,face,56,1410,2
life,nastasia,1043,417,1
life,philipovna,1043,251,1
philipovna,conclude,251,105,1
conclude,prince,105,1984,3
blush,think,115,2317,2
think,sort,2317,699,2
sort,company,699,150,1
ptitsin,bow,93,218,1
ptitsin,head,93,804,1
ground,overcome,189,57,1
overcome,mixture,57,9,1
totski,mutter,110,297,1
road,success,111,64,1
observe,gania,415,378,2
alexeyevna,wrath,25,43,1
wrath,evaporate,43,3,1
totski,hat,110,217,1
hat,rise,217,287,1
private,arrangement,52,41,1
thank,prince,158,1984,4
begin,nastasia,1745,417,1
begin,philipovna,1745,251,1
man,propose,2546,57,1
propose,marry,57,368,1
hear,afanasy,1132,34,1
hear,ivanovitch,1132,82,1
rogojin,wait,394,639,1
intend,move,156,337,1
ekaterinhof,reply,4,313,1
reply,lebedeff,313,375,7
lebedeff,rogojin,375,394,1
lip,dare,260,326,1
blow,head,136,804,1
dear,nastasia,480,417,1
alexeyevna,alarm,25,205,1
nastasia,burst,417,159,1
philipovna,burst,251,159,1
think,accept,2317,179,1
accept,child,179,758,1
child,invitation,758,27,1
invitation,ruin,27,138,1
totski,way,110,1198,1
ready,win,327,639,1
money,event,993,185,1
suppose,think,347,2317,3
ha,nonsense,252,277,1
totski,concubine,110,2,1
concubine,prince,2,1984,1
marry,aglaya,368,480,4
ivanovna,nastasia,635,417,3
fellow,ferdishenko,375,95,1
finger,scorn,192,17,1
honour,marry,216,368,1
totski,tell,110,2482,1
aglaya,gania,480,378,3
mixed,look,20,2970,1
start,foot,214,308,2
nastasia,beside,417,231,1
proud,spite,139,337,1
call,perfection,660,18,1
nice,perfection,75,18,1
sort,perfection,699,18,1
perfection,throw,18,329,1
throw,prince,329,1984,1
rouble,order,543,367,1
able,boast,217,42,1
boast,fact,42,885,1
sort,wife,699,408,1
thousand,gania,614,378,1
gania,thrown,378,7,1
husband,paradise,198,24,1
paradise,bliss,24,12,1
thousand,sir,614,251,1
reach,thousand,258,614,1
thousand,rogojin,614,394,1
thousand,cut,614,174,1
rogojin,cut,394,174,1
good,dash,1595,42,1
console,gania,21,378,1
prison,year,106,871,1
rogojin,beside,394,231,1
beside,joy,231,130,1
joy,hey,130,24,1
wine,round,87,493,1
shout,observe,407,415,1
observe,alexeyevna,415,25,1
alexeyevna,approach,25,156,1
approach,protest,156,86,1
protest,nastasia,86,417,1
nastasia,conduct,417,71,1
mine,everything,148,811,1
pant,ecstasy,25,61,1
ecstasy,walk,61,563,1
round,nastasia,493,417,3
round,philipovna,493,251,1
philipovna,everybody,251,85,1
rogojin,company,394,150,1
company,collect,150,47,1
drinking,laugh,35,1027,1
high,wild,285,93,1
wild,ferdishenko,93,95,1
spirit,ferdishenko,146,95,1
distance,shout,96,407,1
packet,pfu,31,5,1
abominable,stuff,12,33,1
abominable,look,12,2970,1
stuff,look,33,2970,1
look,oh,2970,1118,1
nonsense,alexeyevna,277,25,1
indicate,prince,24,1984,1
fancy,nurse,331,45,1
bride,accept,24,179,1
bride,money,24,993,1
bitter,dose,70,2,1
dose,mind,2,851,1
laugh,trust,1027,101,1
large,tear,201,449,1
tear,nastasia,449,417,1
roll,nastasia,55,417,1
katia,cry,14,1704,1
katia,dear,14,480,1
pasha,lot,3,159,1
girl,serve,465,126,1
serve,woman,126,1047,1
low,woman,182,1047,1
swear,prince,138,1984,1
bit,dreamer,158,9,1
estate,use,54,663,1
foolish,fellow,87,375,1
innocent,woman,102,1047,2
innocent,nastasia,102,417,1
stay,couple,341,110,1
twelve,disgrace,82,96,1
disgrace,insult,96,200,2
insult,deprave,200,10,1
pond,thousand,13,614,1
pond,time,13,2625,1
ready,rogojin,327,394,1
several,friend,212,606,1
troika,sledge,15,13,1
sledge,draw,13,258,1
door,bell,750,88,1
nastasia,seize,417,202,2
philipovna,seize,251,202,2
philipovna,packet,251,31,1
seize,packet,202,31,1
idea,wish,798,368,1
wish,recompense,368,3,1
gania,wish,378,368,1
wish,look,368,2970,2
look,heart,2970,897,1
fire,catch,253,309,1
hand,fire,1662,253,3
fire,pick,253,115,1
turn,sleeve,1279,18,1
sleeve,pull,18,250,1
burn,finger,110,192,1
little,course,1465,1125,1
much,admire,1227,33,2
fire,money,253,993,1
whole,packet,889,31,2
packet,money,31,993,2
money,rogojin,993,394,2
meddle,ferdishenko,14,95,1
fire,quick,253,46,1
hand,win,1662,639,1
ferdishenko,astound,95,29,1
astound,helpless,29,32,1
helpless,bewilderment,32,22,1
bewilderment,nonsense,22,277,1
seize,poker,202,1,1
poker,rake,1,13,1
rake,couple,13,110,1
couple,log,110,15,1
sooner,tongue,61,100,1
tongue,burst,100,159,1
flame,burst,25,159,1
everyone,gasp,177,53,1
cry,oughtn,1704,4,1
send,authority,591,76,1
mad,whisper,199,324,1
whisper,ptitsin,324,93,1
eye,smoulder,1211,4,2
smoulder,packet,4,31,2
general,appeal,935,52,1
appeal,totski,52,110,1
woman,reply,1047,313,1
pale,anyone,238,277,1
anyone,oh,277,1118,1
gracious,heaven,16,201,4
quarter,room,105,1129,1
round,fire,493,253,1
fire,throng,253,15,1
everyone,lament,177,9,1
lament,vent,9,25,1
horror,woe,95,10,1
woe,jump,10,205,1
view,alexeyevna,164,25,1
next,whisper,356,324,1
room,whisper,1129,324,1
whisper,katia,324,14,1
pasha,beautiful,3,100,1
beautiful,disappear,100,69,1
german,disappear,111,69,1
lady,sovereign,681,7,1
sovereign,lament,7,9,1
lament,lebedeff,9,375,2
lament,fall,9,272,1
lebedeff,fall,375,272,1
knee,nastasia,139,417,1
knee,philipovna,139,251,1
philipovna,stretch,251,72,1
money,queen,993,34,1
put,grey,1071,40,1
whole,grey,889,40,1
head,fire,804,253,1
poor,lame,422,46,1
lame,wife,46,408,1
lame,thirteen,46,22,1
wife,thirteen,408,22,1
thirteen,child,22,758,1
father,starvation,1140,6,1
die,starvation,426,6,3
starvation,week,6,199,1
last,nastasia,1586,417,1
week,nastasia,199,417,1
week,philipovna,199,251,1
little,wept,1465,24,1
man,wept,2546,24,1
